Date,Stock_Price,Country,Stock Index
2020-03-19,7150.580078,United States,NASDAQ
2020-03-20,6879.52002,United States,NASDAQ
2020-03-21,6879.52002,United States,NASDAQ
2020-03-22,6879.52002,United States,NASDAQ
2020-03-23,6860.669922,United States,NASDAQ
2020-03-24,7417.859863,United States,NASDAQ
2020-03-25,7384.299805,United States,NASDAQ
2020-03-26,7797.540039,United States,NASDAQ
2020-03-27,7502.379883,United States,NASDAQ
2020-03-28,7502.379883,United States,NASDAQ
2020-03-29,7502.379883,United States,NASDAQ
2020-03-30,7774.149901999999,United States,NASDAQ
2020-03-31,7700.100098000001,United States,NASDAQ
2020-04-01,7360.580078,United States,NASDAQ
2020-04-02,7487.310059,United States,NASDAQ
2020-04-03,7373.080078,United States,NASDAQ
2020-04-04,7373.080078,United States,NASDAQ
2020-04-05,7373.080078,United States,NASDAQ
2020-04-06,7913.240234000001,United States,NASDAQ
2020-04-07,7887.259765999999,United States,NASDAQ
2020-04-08,8090.899901999999,United States,NASDAQ
2020-04-09,8153.580078,United States,NASDAQ
2020-04-10,8153.580078,United States,NASDAQ
2020-04-11,8153.580078,United States,NASDAQ
2020-04-12,8153.580078,United States,NASDAQ
2020-04-13,8192.419922,United States,NASDAQ
2020-04-14,8515.740234,United States,NASDAQ
2020-04-15,8393.179688,United States,NASDAQ
2020-04-16,8532.360352,United States,NASDAQ
2020-04-17,8650.139648,United States,NASDAQ
2020-04-18,8650.139648,United States,NASDAQ
2020-04-19,8650.139648,United States,NASDAQ
2020-04-20,8560.730469,United States,NASDAQ
2020-04-21,8263.230469,United States,NASDAQ
2020-04-22,8495.379883,United States,NASDAQ
2020-04-23,8494.75,United States,NASDAQ
2020-04-24,8634.519531,United States,NASDAQ
2020-04-25,8634.519531,United States,NASDAQ
2020-04-26,8634.519531,United States,NASDAQ
2020-04-27,8730.160156,United States,NASDAQ
2020-04-28,8607.730469,United States,NASDAQ
2020-04-29,8914.709961,United States,NASDAQ
2020-04-30,8889.549805,United States,NASDAQ
2020-05-01,8604.950195,United States,NASDAQ
2020-05-02,8604.950195,United States,NASDAQ
2020-05-03,8604.950195,United States,NASDAQ
2020-05-04,8710.709961,United States,NASDAQ
2020-05-05,8809.120117,United States,NASDAQ
2020-05-06,8854.389648,United States,NASDAQ
2020-05-07,8979.660156,United States,NASDAQ
2020-05-08,9121.320313,United States,NASDAQ
2020-05-09,9121.320313,United States,NASDAQ
2020-05-10,9121.320313,United States,NASDAQ
2020-05-11,9192.339844,United States,NASDAQ
2020-05-12,9002.549805,United States,NASDAQ
2020-05-13,8863.169922,United States,NASDAQ
2020-05-14,8943.719727,United States,NASDAQ
2020-05-15,9014.55957,United States,NASDAQ
2020-05-16,9014.55957,United States,NASDAQ
2020-05-17,9014.55957,United States,NASDAQ
2020-05-18,9234.830078,United States,NASDAQ
2020-05-19,9185.099609,United States,NASDAQ
2020-05-20,9375.780273,United States,NASDAQ
2020-05-21,9284.879883,United States,NASDAQ
2020-05-22,9324.589844,United States,NASDAQ
2020-05-23,9324.589844,United States,NASDAQ
2020-05-24,9324.589844,United States,NASDAQ
2020-05-25,9324.589844,United States,NASDAQ
2020-05-26,9340.219727,United States,NASDAQ
2020-05-27,9412.360352,United States,NASDAQ
2020-05-28,9368.990234,United States,NASDAQ
2020-05-29,9489.870117,United States,NASDAQ
2020-05-30,9489.870117,United States,NASDAQ
2020-05-31,9489.870117,United States,NASDAQ
2020-06-01,9552.049805,United States,NASDAQ
2020-06-02,9608.379883,United States,NASDAQ
2020-06-03,9682.910156,United States,NASDAQ
2020-06-04,9615.80957,United States,NASDAQ
2020-06-05,9814.080078,United States,NASDAQ
2020-06-06,9814.080078,United States,NASDAQ
2020-06-07,9814.080078,United States,NASDAQ
2020-06-08,9924.75,United States,NASDAQ
2020-06-09,9953.75,United States,NASDAQ
2020-06-10,10020.349609,United States,NASDAQ
2020-06-11,9492.730469,United States,NASDAQ
2020-06-12,9588.80957,United States,NASDAQ
2020-06-13,9588.80957,United States,NASDAQ
2020-06-14,9588.80957,United States,NASDAQ
2020-06-15,9726.019531,United States,NASDAQ
2020-06-16,9895.870117,United States,NASDAQ
2020-06-17,9910.530273,United States,NASDAQ
2020-06-18,9943.049805,United States,NASDAQ
2020-06-19,9946.120117,United States,NASDAQ
2020-06-20,9946.120117,United States,NASDAQ
2020-06-21,9946.120117,United States,NASDAQ
2020-06-22,10056.480469,United States,NASDAQ
2020-06-23,10131.370117,United States,NASDAQ
2020-06-24,9909.169922,United States,NASDAQ
2020-06-25,10017.0,United States,NASDAQ
2020-06-26,9757.219727,United States,NASDAQ
2020-06-27,9757.219727,United States,NASDAQ
2020-06-28,9757.219727,United States,NASDAQ
2020-06-29,9874.150391,United States,NASDAQ
2020-06-30,10058.769531,United States,NASDAQ
2020-07-01,10154.629883,United States,NASDAQ
2020-07-02,10207.629883,United States,NASDAQ
2020-07-03,10207.629883,United States,NASDAQ
2020-07-04,10207.629883,United States,NASDAQ
2020-07-05,10207.629883,United States,NASDAQ
2020-07-06,10433.650391,United States,NASDAQ
2020-07-07,10343.889648,United States,NASDAQ
2020-07-08,10492.5,United States,NASDAQ
2020-07-09,10547.75,United States,NASDAQ
2020-07-10,10617.44043,United States,NASDAQ
2020-07-11,10617.44043,United States,NASDAQ
2020-07-12,10617.44043,United States,NASDAQ
2020-07-13,10390.839844,United States,NASDAQ
2020-07-14,10488.580078,United States,NASDAQ
2020-07-15,10550.490234,United States,NASDAQ
2020-07-16,10473.830078,United States,NASDAQ
2020-07-17,10503.19043,United States,NASDAQ
2020-07-18,10503.19043,United States,NASDAQ
2020-07-19,10503.19043,United States,NASDAQ
2020-07-20,10767.089844,United States,NASDAQ
2020-07-21,10680.360352,United States,NASDAQ
2020-07-22,10706.129883,United States,NASDAQ
2020-07-23,10461.419922,United States,NASDAQ
2020-07-24,10363.179688,United States,NASDAQ
2020-07-25,10363.179688,United States,NASDAQ
2020-07-26,10363.179688,United States,NASDAQ
2020-07-27,10536.269531,United States,NASDAQ
2020-07-28,10402.089844,United States,NASDAQ
2020-07-29,10542.94043,United States,NASDAQ
2020-07-30,10587.80957,United States,NASDAQ
2020-07-31,10745.269531,United States,NASDAQ
2020-08-01,10745.269531,United States,NASDAQ
2020-08-02,10745.269531,United States,NASDAQ
2020-08-03,10902.799805,United States,NASDAQ
2020-08-04,10941.169922,United States,NASDAQ
2020-08-05,10998.400391,United States,NASDAQ
2020-08-06,11108.070313,United States,NASDAQ
2020-08-07,11010.980469,United States,NASDAQ
2020-08-08,11010.980469,United States,NASDAQ
2020-08-09,11010.980469,United States,NASDAQ
2020-08-10,10968.360352,United States,NASDAQ
2020-08-11,10782.820313,United States,NASDAQ
2020-08-12,11012.240234,United States,NASDAQ
2020-08-13,11042.5,United States,NASDAQ
2020-08-14,11019.299805,United States,NASDAQ
2020-08-15,11019.299805,United States,NASDAQ
2020-08-16,11019.299805,United States,NASDAQ
2020-08-17,11129.730469,United States,NASDAQ
2020-08-18,11210.839844,United States,NASDAQ
2020-08-19,11146.459961,United States,NASDAQ
2020-08-20,11264.950195,United States,NASDAQ
2020-08-21,11311.799805,United States,NASDAQ
2020-08-22,11311.799805,United States,NASDAQ
2020-08-23,11311.799805,United States,NASDAQ
2020-08-24,11379.719727,United States,NASDAQ
2020-08-25,11466.469727,United States,NASDAQ
2020-08-26,11665.05957,United States,NASDAQ
2020-08-27,11625.339844,United States,NASDAQ
2020-08-28,11695.629883,United States,NASDAQ
2020-08-29,11695.629883,United States,NASDAQ
2020-08-30,11695.629883,United States,NASDAQ
2020-08-31,11775.459961,United States,NASDAQ
2020-09-01,11939.669922,United States,NASDAQ
2020-09-02,12056.44043,United States,NASDAQ
2020-09-03,11458.099609,United States,NASDAQ
2020-09-04,11313.129883,United States,NASDAQ
2020-09-05,11313.129883,United States,NASDAQ
2020-09-06,11313.129883,United States,NASDAQ
2020-09-07,11313.129883,United States,NASDAQ
2020-09-08,10847.69043,United States,NASDAQ
2020-09-09,11141.55957,United States,NASDAQ
2020-09-10,10919.589844,United States,NASDAQ
2020-09-11,10853.549805,United States,NASDAQ
2019-01-01,18331.0,Italy,FTSE MIB
2019-01-02,18331.0,Italy,FTSE MIB
2019-01-03,18218.0,Italy,FTSE MIB
2019-01-04,18832.0,Italy,FTSE MIB
2019-01-05,18832.0,Italy,FTSE MIB
2019-01-06,18832.0,Italy,FTSE MIB
2019-01-07,18953.0,Italy,FTSE MIB
2019-01-08,19000.0,Italy,FTSE MIB
2019-01-09,19179.0,Italy,FTSE MIB
2019-01-10,19301.0,Italy,FTSE MIB
2019-01-11,19290.0,Italy,FTSE MIB
2019-01-12,19290.0,Italy,FTSE MIB
2019-01-13,19290.0,Italy,FTSE MIB
2019-01-14,19171.0,Italy,FTSE MIB
2019-01-15,19165.0,Italy,FTSE MIB
2019-01-16,19478.0,Italy,FTSE MIB
2019-01-17,19470.0,Italy,FTSE MIB
2019-01-18,19708.0,Italy,FTSE MIB
2019-01-19,19708.0,Italy,FTSE MIB
2019-01-20,19708.0,Italy,FTSE MIB
2019-01-21,19639.0,Italy,FTSE MIB
2019-01-22,19437.0,Italy,FTSE MIB
2019-01-23,19400.0,Italy,FTSE MIB
2019-01-24,19564.0,Italy,FTSE MIB
2019-01-25,19811.0,Italy,FTSE MIB
2019-01-26,19811.0,Italy,FTSE MIB
2019-01-27,19811.0,Italy,FTSE MIB
2019-01-28,19608.0,Italy,FTSE MIB
2019-01-29,19702.0,Italy,FTSE MIB
2019-01-30,19772.0,Italy,FTSE MIB
2019-01-31,19731.0,Italy,FTSE MIB
2019-02-01,19577.0,Italy,FTSE MIB
2019-02-02,19577.0,Italy,FTSE MIB
2019-02-03,19577.0,Italy,FTSE MIB
2019-02-04,19606.0,Italy,FTSE MIB
2019-02-05,19833.0,Italy,FTSE MIB
2019-02-06,19996.0,Italy,FTSE MIB
2019-02-07,19478.0,Italy,FTSE MIB
2019-02-08,19352.0,Italy,FTSE MIB
2019-02-09,19352.0,Italy,FTSE MIB
2019-02-10,19352.0,Italy,FTSE MIB
2019-02-11,19587.0,Italy,FTSE MIB
2019-02-12,19805.0,Italy,FTSE MIB
2019-02-13,19990.0,Italy,FTSE MIB
2019-02-14,19835.0,Italy,FTSE MIB
2019-02-15,20212.0,Italy,FTSE MIB
2019-02-16,20212.0,Italy,FTSE MIB
2019-02-17,20212.0,Italy,FTSE MIB
2019-02-18,20330.0,Italy,FTSE MIB
2019-02-19,20228.0,Italy,FTSE MIB
2019-02-20,20304.0,Italy,FTSE MIB
2019-02-21,20210.0,Italy,FTSE MIB
2019-02-22,20263.0,Italy,FTSE MIB
2019-02-23,20263.0,Italy,FTSE MIB
2019-02-24,20263.0,Italy,FTSE MIB
2019-02-25,20437.0,Italy,FTSE MIB
2019-02-26,20460.0,Italy,FTSE MIB
2019-02-27,20499.0,Italy,FTSE MIB
2019-02-28,20659.0,Italy,FTSE MIB
2019-03-01,20695.0,Italy,FTSE MIB
2019-03-02,20695.0,Italy,FTSE MIB
2019-03-03,20695.0,Italy,FTSE MIB
2019-03-04,20718.0,Italy,FTSE MIB
2019-03-05,20716.0,Italy,FTSE MIB
2019-03-06,20852.0,Italy,FTSE MIB
2019-03-07,20698.0,Italy,FTSE MIB
2019-03-08,20484.0,Italy,FTSE MIB
2019-03-09,20484.0,Italy,FTSE MIB
2019-03-10,20484.0,Italy,FTSE MIB
2019-03-11,20638.0,Italy,FTSE MIB
2019-03-12,20631.0,Italy,FTSE MIB
2019-03-13,20749.0,Italy,FTSE MIB
2019-03-14,20877.0,Italy,FTSE MIB
2019-03-15,21045.0,Italy,FTSE MIB
2019-03-16,21045.0,Italy,FTSE MIB
2019-03-17,21045.0,Italy,FTSE MIB
2019-03-18,21235.0,Italy,FTSE MIB
2019-03-19,21430.0,Italy,FTSE MIB
2019-03-20,21330.0,Italy,FTSE MIB
2019-03-21,21373.0,Italy,FTSE MIB
2019-03-22,21079.0,Italy,FTSE MIB
2019-03-23,21079.0,Italy,FTSE MIB
2019-03-24,21079.0,Italy,FTSE MIB
2019-03-25,21060.0,Italy,FTSE MIB
2019-03-26,21139.0,Italy,FTSE MIB
2019-03-27,21194.0,Italy,FTSE MIB
2019-03-28,21081.0,Italy,FTSE MIB
2019-03-29,21286.0,Italy,FTSE MIB
2019-03-30,21286.0,Italy,FTSE MIB
2019-03-31,21286.0,Italy,FTSE MIB
2019-04-01,21520.0,Italy,FTSE MIB
2019-04-02,21523.0,Italy,FTSE MIB
2019-04-03,21756.0,Italy,FTSE MIB
2019-04-04,21706.0,Italy,FTSE MIB
2019-04-05,21759.0,Italy,FTSE MIB
2019-04-06,21759.0,Italy,FTSE MIB
2019-04-07,21759.0,Italy,FTSE MIB
2019-04-08,21772.0,Italy,FTSE MIB
2019-04-09,21672.0,Italy,FTSE MIB
2019-04-10,21672.0,Italy,FTSE MIB
2019-04-11,21685.0,Italy,FTSE MIB
2019-04-12,21858.0,Italy,FTSE MIB
2019-04-13,21858.0,Italy,FTSE MIB
2019-04-14,21858.0,Italy,FTSE MIB
2019-04-15,21892.0,Italy,FTSE MIB
2019-04-16,21919.0,Italy,FTSE MIB
2019-04-17,22001.0,Italy,FTSE MIB
2019-04-18,21957.0,Italy,FTSE MIB
2019-04-19,21957.0,Italy,FTSE MIB
2019-04-20,21957.0,Italy,FTSE MIB
2019-04-21,21957.0,Italy,FTSE MIB
2019-04-22,21957.0,Italy,FTSE MIB
2019-04-23,21897.0,Italy,FTSE MIB
2019-04-24,21724.0,Italy,FTSE MIB
2019-04-25,21720.0,Italy,FTSE MIB
2019-04-26,21738.0,Italy,FTSE MIB
2019-04-27,21738.0,Italy,FTSE MIB
2019-04-28,21738.0,Italy,FTSE MIB
2019-04-29,21789.0,Italy,FTSE MIB
2019-04-30,21881.0,Italy,FTSE MIB
2019-05-01,21881.0,Italy,FTSE MIB
2019-05-02,21710.0,Italy,FTSE MIB
2019-05-03,21763.0,Italy,FTSE MIB
2019-05-04,21763.0,Italy,FTSE MIB
2019-05-05,21763.0,Italy,FTSE MIB
2019-05-06,21409.0,Italy,FTSE MIB
2019-05-07,21219.0,Italy,FTSE MIB
2019-05-08,21204.0,Italy,FTSE MIB
2019-05-09,20817.0,Italy,FTSE MIB
2019-05-10,20875.0,Italy,FTSE MIB
2019-05-11,20875.0,Italy,FTSE MIB
2019-05-12,20875.0,Italy,FTSE MIB
2019-05-13,20594.0,Italy,FTSE MIB
2019-05-14,20893.0,Italy,FTSE MIB
2019-05-15,20863.0,Italy,FTSE MIB
2019-05-16,21152.0,Italy,FTSE MIB
2019-05-17,21105.0,Italy,FTSE MIB
2019-05-18,21105.0,Italy,FTSE MIB
2019-05-19,21105.0,Italy,FTSE MIB
2019-05-20,20540.0,Italy,FTSE MIB
2019-05-21,20699.0,Italy,FTSE MIB
2019-05-22,20573.0,Italy,FTSE MIB
2019-05-23,20136.0,Italy,FTSE MIB
2019-05-24,20376.0,Italy,FTSE MIB
2019-05-25,20376.0,Italy,FTSE MIB
2019-05-26,20376.0,Italy,FTSE MIB
2019-05-27,20363.0,Italy,FTSE MIB
2019-05-28,20261.0,Italy,FTSE MIB
2019-05-29,20000.0,Italy,FTSE MIB
2019-05-30,19948.0,Italy,FTSE MIB
2019-05-31,19802.0,Italy,FTSE MIB
2019-06-01,19802.0,Italy,FTSE MIB
2019-06-02,19802.0,Italy,FTSE MIB
2019-06-03,19874.0,Italy,FTSE MIB
2019-06-04,20229.0,Italy,FTSE MIB
2019-06-05,20156.0,Italy,FTSE MIB
2019-06-06,20178.0,Italy,FTSE MIB
2019-06-07,20361.0,Italy,FTSE MIB
2019-06-08,20361.0,Italy,FTSE MIB
2019-06-09,20361.0,Italy,FTSE MIB
2019-06-10,20485.0,Italy,FTSE MIB
2019-06-11,20610.0,Italy,FTSE MIB
2019-06-12,20463.0,Italy,FTSE MIB
2019-06-13,20631.0,Italy,FTSE MIB
2019-06-14,20612.0,Italy,FTSE MIB
2019-06-15,20612.0,Italy,FTSE MIB
2019-06-16,20612.0,Italy,FTSE MIB
2019-06-17,20626.0,Italy,FTSE MIB
2019-06-18,21134.0,Italy,FTSE MIB
2019-06-19,21221.0,Italy,FTSE MIB
2019-06-20,21361.0,Italy,FTSE MIB
2019-06-21,21389.0,Italy,FTSE MIB
2019-06-22,21389.0,Italy,FTSE MIB
2019-06-23,21389.0,Italy,FTSE MIB
2019-06-24,21284.0,Italy,FTSE MIB
2019-06-25,21128.0,Italy,FTSE MIB
2019-06-26,21057.0,Italy,FTSE MIB
2019-06-27,21111.0,Italy,FTSE MIB
2019-06-28,21235.0,Italy,FTSE MIB
2019-06-29,21235.0,Italy,FTSE MIB
2019-06-30,21235.0,Italy,FTSE MIB
2019-07-01,21254.0,Italy,FTSE MIB
2019-07-02,21393.0,Italy,FTSE MIB
2019-07-03,21905.0,Italy,FTSE MIB
2019-07-04,22121.0,Italy,FTSE MIB
2019-07-05,21986.0,Italy,FTSE MIB
2019-07-06,21986.0,Italy,FTSE MIB
2019-07-07,21986.0,Italy,FTSE MIB
2019-07-08,21976.0,Italy,FTSE MIB
2019-07-09,21886.0,Italy,FTSE MIB
2019-07-10,22045.0,Italy,FTSE MIB
2019-07-11,22169.0,Italy,FTSE MIB
2019-07-12,22183.0,Italy,FTSE MIB
2019-07-13,22183.0,Italy,FTSE MIB
2019-07-14,22183.0,Italy,FTSE MIB
2019-07-15,22178.0,Italy,FTSE MIB
2019-07-16,22204.0,Italy,FTSE MIB
2019-07-17,22079.0,Italy,FTSE MIB
2019-07-18,22091.0,Italy,FTSE MIB
2019-07-19,21641.0,Italy,FTSE MIB
2019-07-20,21641.0,Italy,FTSE MIB
2019-07-21,21641.0,Italy,FTSE MIB
2019-07-22,21736.0,Italy,FTSE MIB
2019-07-23,21955.0,Italy,FTSE MIB
2019-07-24,22080.0,Italy,FTSE MIB
2019-07-25,21903.0,Italy,FTSE MIB
2019-07-26,21838.0,Italy,FTSE MIB
2019-07-27,21838.0,Italy,FTSE MIB
2019-07-28,21838.0,Italy,FTSE MIB
2019-07-29,21709.0,Italy,FTSE MIB
2019-07-30,21278.0,Italy,FTSE MIB
2019-07-31,21398.0,Italy,FTSE MIB
2019-08-01,21567.0,Italy,FTSE MIB
2019-08-02,21047.0,Italy,FTSE MIB
2019-08-03,21047.0,Italy,FTSE MIB
2019-08-04,21047.0,Italy,FTSE MIB
2019-08-05,20773.0,Italy,FTSE MIB
2019-08-06,20632.0,Italy,FTSE MIB
2019-08-07,20539.0,Italy,FTSE MIB
2019-08-08,20841.0,Italy,FTSE MIB
2019-08-09,20324.0,Italy,FTSE MIB
2019-08-10,20324.0,Italy,FTSE MIB
2019-08-11,20324.0,Italy,FTSE MIB
2019-08-12,20264.0,Italy,FTSE MIB
2019-08-13,20539.0,Italy,FTSE MIB
2019-08-14,20020.0,Italy,FTSE MIB
2019-08-15,20020.0,Italy,FTSE MIB
2019-08-16,20323.0,Italy,FTSE MIB
2019-08-17,20323.0,Italy,FTSE MIB
2019-08-18,20323.0,Italy,FTSE MIB
2019-08-19,20715.0,Italy,FTSE MIB
2019-08-20,20485.0,Italy,FTSE MIB
2019-08-21,20847.0,Italy,FTSE MIB
2019-08-22,20817.0,Italy,FTSE MIB
2019-08-23,20474.0,Italy,FTSE MIB
2019-08-24,20474.0,Italy,FTSE MIB
2019-08-25,20474.0,Italy,FTSE MIB
2019-08-26,20677.0,Italy,FTSE MIB
2019-08-27,20991.0,Italy,FTSE MIB
2019-08-28,20991.0,Italy,FTSE MIB
2019-08-29,21398.0,Italy,FTSE MIB
2019-08-30,21323.0,Italy,FTSE MIB
2019-08-31,21323.0,Italy,FTSE MIB
2019-09-01,21323.0,Italy,FTSE MIB
2019-09-02,21452.0,Italy,FTSE MIB
2019-09-03,21399.0,Italy,FTSE MIB
2019-09-04,21738.0,Italy,FTSE MIB
2019-09-05,21955.0,Italy,FTSE MIB
2019-09-06,21947.0,Italy,FTSE MIB
2019-09-07,21947.0,Italy,FTSE MIB
2019-09-08,21947.0,Italy,FTSE MIB
2019-09-09,21990.0,Italy,FTSE MIB
2019-09-10,21869.0,Italy,FTSE MIB
2019-09-11,21892.0,Italy,FTSE MIB
2019-09-12,22083.0,Italy,FTSE MIB
2019-09-13,22181.0,Italy,FTSE MIB
2019-09-14,22181.0,Italy,FTSE MIB
2019-09-15,22181.0,Italy,FTSE MIB
2019-09-16,21969.0,Italy,FTSE MIB
2019-09-17,21802.0,Italy,FTSE MIB
2019-09-18,21948.0,Italy,FTSE MIB
2019-09-19,22128.0,Italy,FTSE MIB
2019-09-20,22123.0,Italy,FTSE MIB
2019-09-21,22123.0,Italy,FTSE MIB
2019-09-22,22123.0,Italy,FTSE MIB
2019-09-23,21900.0,Italy,FTSE MIB
2019-09-24,21901.0,Italy,FTSE MIB
2019-09-25,21788.0,Italy,FTSE MIB
2019-09-26,21948.0,Italy,FTSE MIB
2019-09-27,21948.0,Italy,FTSE MIB
2019-09-28,21948.0,Italy,FTSE MIB
2019-09-29,21948.0,Italy,FTSE MIB
2019-09-30,22108.0,Italy,FTSE MIB
2019-10-01,21928.0,Italy,FTSE MIB
2019-10-02,21298.0,Italy,FTSE MIB
2019-10-03,21312.0,Italy,FTSE MIB
2019-10-04,21470.0,Italy,FTSE MIB
2019-10-05,21470.0,Italy,FTSE MIB
2019-10-06,21470.0,Italy,FTSE MIB
2019-10-07,21652.0,Italy,FTSE MIB
2019-10-08,21406.0,Italy,FTSE MIB
2019-10-09,21534.0,Italy,FTSE MIB
2019-10-10,21756.0,Italy,FTSE MIB
2019-10-11,22165.0,Italy,FTSE MIB
2019-10-12,22165.0,Italy,FTSE MIB
2019-10-13,22165.0,Italy,FTSE MIB
2019-10-14,22098.0,Italy,FTSE MIB
2019-10-15,22365.0,Italy,FTSE MIB
2019-10-16,22428.0,Italy,FTSE MIB
2019-10-17,22376.0,Italy,FTSE MIB
2019-10-18,22322.0,Italy,FTSE MIB
2019-10-19,22322.0,Italy,FTSE MIB
2019-10-20,22322.0,Italy,FTSE MIB
2019-10-21,22478.0,Italy,FTSE MIB
2019-10-22,22487.0,Italy,FTSE MIB
2019-10-23,22351.0,Italy,FTSE MIB
2019-10-24,22527.0,Italy,FTSE MIB
2019-10-25,22609.0,Italy,FTSE MIB
2019-10-26,22609.0,Italy,FTSE MIB
2019-10-27,22609.0,Italy,FTSE MIB
2019-10-28,22696.0,Italy,FTSE MIB
2019-10-29,22681.0,Italy,FTSE MIB
2019-10-30,22646.0,Italy,FTSE MIB
2019-10-31,22694.0,Italy,FTSE MIB
2019-11-01,22934.0,Italy,FTSE MIB
2019-11-02,22934.0,Italy,FTSE MIB
2019-11-03,22934.0,Italy,FTSE MIB
2019-11-04,23311.0,Italy,FTSE MIB
2019-11-05,23365.0,Italy,FTSE MIB
2019-11-06,23373.0,Italy,FTSE MIB
2019-11-07,23503.0,Italy,FTSE MIB
2019-11-08,23534.0,Italy,FTSE MIB
2019-11-09,23534.0,Italy,FTSE MIB
2019-11-10,23534.0,Italy,FTSE MIB
2019-11-11,23490.0,Italy,FTSE MIB
2019-11-12,23782.0,Italy,FTSE MIB
2019-11-13,23578.0,Italy,FTSE MIB
2019-11-14,23481.0,Italy,FTSE MIB
2019-11-15,23589.0,Italy,FTSE MIB
2019-11-16,23589.0,Italy,FTSE MIB
2019-11-17,23589.0,Italy,FTSE MIB
2019-11-18,23464.0,Italy,FTSE MIB
2019-11-19,23329.0,Italy,FTSE MIB
2019-11-20,23352.0,Italy,FTSE MIB
2019-11-21,23280.0,Italy,FTSE MIB
2019-11-22,23260.0,Italy,FTSE MIB
2019-11-23,23260.0,Italy,FTSE MIB
2019-11-24,23260.0,Italy,FTSE MIB
2019-11-25,23455.0,Italy,FTSE MIB
2019-11-26,23547.0,Italy,FTSE MIB
2019-11-27,23485.0,Italy,FTSE MIB
2019-11-28,23342.0,Italy,FTSE MIB
2019-11-29,23259.0,Italy,FTSE MIB
2019-11-30,23259.0,Italy,FTSE MIB
2019-12-01,23259.0,Italy,FTSE MIB
2019-12-02,22729.0,Italy,FTSE MIB
2019-12-03,22737.0,Italy,FTSE MIB
2019-12-04,23034.0,Italy,FTSE MIB
2019-12-05,22969.0,Italy,FTSE MIB
2019-12-06,23183.0,Italy,FTSE MIB
2019-12-07,23183.0,Italy,FTSE MIB
2019-12-08,23183.0,Italy,FTSE MIB
2019-12-09,22957.0,Italy,FTSE MIB
2019-12-10,23123.0,Italy,FTSE MIB
2019-12-11,23156.0,Italy,FTSE MIB
2019-12-12,23391.0,Italy,FTSE MIB
2019-12-13,23329.0,Italy,FTSE MIB
2019-12-14,23329.0,Italy,FTSE MIB
2019-12-15,23329.0,Italy,FTSE MIB
2019-12-16,23525.0,Italy,FTSE MIB
2019-12-17,23631.0,Italy,FTSE MIB
2019-12-18,23629.0,Italy,FTSE MIB
2019-12-19,23709.0,Italy,FTSE MIB
2019-12-20,24004.0,Italy,FTSE MIB
2019-12-21,24004.0,Italy,FTSE MIB
2019-12-22,24004.0,Italy,FTSE MIB
2019-12-23,23898.0,Italy,FTSE MIB
2019-12-24,23898.0,Italy,FTSE MIB
2019-12-25,23898.0,Italy,FTSE MIB
2019-12-26,23898.0,Italy,FTSE MIB
2019-12-27,23758.0,Italy,FTSE MIB
2019-12-28,23758.0,Italy,FTSE MIB
2019-12-29,23758.0,Italy,FTSE MIB
2019-12-30,23506.0,Italy,FTSE MIB
2019-12-31,23506.0,Italy,FTSE MIB
2020-01-01,23506.0,Italy,FTSE MIB
2020-01-02,23836.0,Italy,FTSE MIB
2020-01-03,23702.0,Italy,FTSE MIB
2020-01-04,23702.0,Italy,FTSE MIB
2020-01-05,23702.0,Italy,FTSE MIB
2020-01-06,23581.0,Italy,FTSE MIB
2020-01-07,23723.0,Italy,FTSE MIB
2020-01-08,23832.0,Italy,FTSE MIB
2020-01-09,24017.0,Italy,FTSE MIB
2020-01-10,24021.0,Italy,FTSE MIB
2020-01-11,24021.0,Italy,FTSE MIB
2020-01-12,24021.0,Italy,FTSE MIB
2020-01-13,23897.0,Italy,FTSE MIB
2020-01-14,23928.0,Italy,FTSE MIB
2020-01-15,23764.0,Italy,FTSE MIB
2020-01-16,23940.0,Italy,FTSE MIB
2020-01-17,24141.0,Italy,FTSE MIB
2020-01-18,24141.0,Italy,FTSE MIB
2020-01-19,24141.0,Italy,FTSE MIB
2020-01-20,24002.0,Italy,FTSE MIB
2020-01-21,23845.0,Italy,FTSE MIB
2020-01-22,23706.0,Italy,FTSE MIB
2020-01-23,23707.0,Italy,FTSE MIB
2020-01-24,23969.0,Italy,FTSE MIB
2020-01-25,23969.0,Italy,FTSE MIB
2020-01-26,23969.0,Italy,FTSE MIB
2020-01-27,23416.0,Italy,FTSE MIB
2020-01-28,24028.0,Italy,FTSE MIB
2020-01-29,24165.0,Italy,FTSE MIB
2020-01-30,23781.0,Italy,FTSE MIB
2020-01-31,23237.0,Italy,FTSE MIB
2020-02-01,23237.0,Italy,FTSE MIB
2020-02-02,23237.0,Italy,FTSE MIB
2020-02-03,23460.0,Italy,FTSE MIB
2020-02-04,23845.0,Italy,FTSE MIB
2020-02-05,24237.0,Italy,FTSE MIB
2020-02-06,24490.0,Italy,FTSE MIB
2020-02-07,24478.0,Italy,FTSE MIB
2020-02-08,24478.0,Italy,FTSE MIB
2020-02-09,24478.0,Italy,FTSE MIB
2020-02-10,24508.0,Italy,FTSE MIB
2020-02-11,24689.0,Italy,FTSE MIB
2020-02-12,24861.0,Italy,FTSE MIB
2020-02-13,24892.0,Italy,FTSE MIB
2020-02-14,24867.0,Italy,FTSE MIB
2020-02-15,24867.0,Italy,FTSE MIB
2020-02-16,24867.0,Italy,FTSE MIB
