Currency:,USD,USD,USD,USD,BRL,CAD,CNY,DKK,HKD,INR,JPY,MYR,MXN,NOK,ZAR,SGD,KRW,LKR,SEK,CHF,TWD,THB,VEB
Unique Identifier: ,H10/H10/RXI$US_N.B.AL,H10/H10/RXI$US_N.B.EU,H10/H10/RXI$US_N.B.NZ,H10/H10/RXI$US_N.B.UK,H10/H10/RXI_N.B.BZ,H10/H10/RXI_N.B.CA,H10/H10/RXI_N.B.CH,H10/H10/RXI_N.B.DN,H10/H10/RXI_N.B.HK,H10/H10/RXI_N.B.IN,H10/H10/RXI_N.B.JA,H10/H10/RXI_N.B.MA,H10/H10/RXI_N.B.MX,H10/H10/RXI_N.B.NO,H10/H10/RXI_N.B.SF,H10/H10/RXI_N.B.SI,H10/H10/RXI_N.B.KO,H10/H10/RXI_N.B.SL,H10/H10/RXI_N.B.SD,H10/H10/RXI_N.B.SZ,H10/H10/RXI_N.B.TA,H10/H10/RXI_N.B.TH,H10/H10/RXI_N.B.VES
Time Period,RXI$US_N.B.AL,RXI$US_N.B.EU,RXI$US_N.B.NZ,RXI$US_N.B.UK,RXI_N.B.BZ,RXI_N.B.CA,RXI_N.B.CH,RXI_N.B.DN,RXI_N.B.HK,RXI_N.B.IN,RXI_N.B.JA,RXI_N.B.MA,RXI_N.B.MX,RXI_N.B.NO,RXI_N.B.SF,RXI_N.B.SI,RXI_N.B.KO,RXI_N.B.SL,RXI_N.B.SD,RXI_N.B.SZ,RXI_N.B.TA,RXI_N.B.TH,RXI_N.B.VES
6/19/2020,0.6856,1.1189,0.6422,1.2362,5.3388,1.3601,7.0707,6.6634,7.75,76.21,106.89,4.2663,22.61,9.6154,17.3375,1.3965,1208.38,186.17,9.4542,0.9519,29.59,30.98,202375.9857
6/22/2020,0.6904,1.126,0.6485,1.2447,5.2235,1.3544,7.0678,6.6205,7.75,75.76,106.84,4.276,22.457,9.5965,17.335,1.3924,1210.73,186.55,9.3703,0.9475,29.6,30.95,202375.9844
6/23/2020,0.6955,1.1322,0.6515,1.2531,5.1578,1.3509,7.0575,6.5833,7.75,75.48,106.44,4.2755,22.389,9.4813,17.2275,1.3895,1206.43,186.5,9.2806,0.9438,29.54,30.87,201234.2267
6/24/2020,0.6875,1.1272,0.6416,1.2432,5.302,1.3601,7.077,6.6132,7.7502,75.65,106.83,4.2714,22.7116,9.6145,17.405,1.3922,1199.55,186.53,9.3315,0.9471,29.52,30.84,201456.4952
6/25/2020,0.6868,1.1221,0.6425,1.2406,5.3541,1.366,7.0768,6.6439,7.7504,75.58,107.21,4.276,22.83,9.6892,17.2375,1.3914,1203.59,186.35,9.3234,0.9485,29.52,30.9,201456.5
6/26/2020,0.6861,1.1215,0.6418,1.2337,5.4661,1.3695,7.0768,6.6459,7.7501,75.63,107.19,4.289,22.946,9.7166,17.2625,1.3938,1203.44,186.33,9.3582,0.948,29.51,30.9,201651.6245
6/29/2020,0.6851,1.1237,0.6408,1.2279,5.4587,1.3686,7.0794,6.6319,7.7504,75.52,107.71,4.2855,23.123,9.7074,17.3,1.3943,1200.91,186.1,9.3254,0.9504,29.45,30.89,201825.6813
6/30/2020,0.6893,1.1237,0.6446,1.2369,5.4844,1.3614,7.0651,6.6318,7.7501,75.53,107.77,4.2808,23.0821,9.6577,17.3525,1.3942,1200.5,186.13,9.3071,0.9467,29.44,30.88,203130.5469
7/1/2020,0.6917,1.1259,0.6474,1.2474,5.3492,1.3579,7.0703,6.6191,7.7503,75.5,107.5,4.2845,22.823,9.5139,17.08,1.3936,1201.84,186.15,9.29,0.9455,29.43,31.02,203906.6474
7/2/2020,0.6921,1.1237,0.6513,1.2469,5.3146,1.3591,7.066,6.6321,7.7501,74.78,107.55,4.2852,22.52,9.5357,16.9675,1.3947,1199.84,186.05,9.3226,0.9455,29.45,31.06,204515.604
7/3/2020,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
7/6/2020,0.6973,1.1307,0.6543,1.2482,5.314,1.3546,7.0159,6.59,7.7499,74.62,107.5,4.276,22.275,9.407,16.975,1.393,1192.66,185.75,9.2691,0.9416,29.4,31.06,206453.1339
7/7/2020,0.6972,1.1299,0.6567,1.2572,5.358,1.3587,7.0127,6.5941,7.7499,74.81,107.53,4.273,22.636,9.4318,17.0775,1.3931,1194.43,185.85,9.2255,0.941,29.45,31.18,207202.9426
7/8/2020,0.6967,1.1329,0.6564,1.2593,5.3581,1.3539,7.0041,6.576,7.7499,74.94,107.39,4.2712,22.855,9.416,16.975,1.3928,1194.63,185.75,9.1916,0.9382,29.43,31.22,207202.9375
7/9/2020,0.6958,1.1298,0.6563,1.2614,5.3182,1.3577,6.9923,6.5932,7.7499,75.12,107.27,4.2606,22.702,9.4554,16.9125,1.3922,1197.84,185.63,9.2164,0.9397,29.42,31.26,211145.8212
7/10/2020,0.6959,1.1318,0.6581,1.2654,5.3334,1.3591,6.999,6.5795,7.7503,75.14,106.77,4.2646,22.507,9.4213,16.7475,1.3904,1204.34,185.63,9.1764,0.9395,29.45,31.31,213471.4924
7/13/2020,0.6983,1.1364,0.658,1.2614,5.3439,1.3568,6.9959,6.5509,7.7506,75.16,107.22,4.2626,22.432,9.3667,16.69,1.3879,1200.13,185.85,9.1381,0.941,29.42,31.36,215452.7396
7/14/2020,0.697,1.1406,0.6532,1.2546,5.429,1.3606,7.006,6.5261,7.7508,75.38,107.2,4.2692,22.592,9.3875,16.75,1.3918,1205.24,185.8,9.0986,0.9385,29.45,31.53,216364.1624
7/15/2020,0.7003,1.1406,0.6567,1.2586,5.362,1.3521,6.9885,6.5277,7.7527,75.11,106.92,4.2626,22.371,9.3149,16.585,1.3899,1201.97,185.8,9.0732,0.9439,29.5,31.57,219249.9511
7/16/2020,0.7008,1.1433,0.6567,1.2621,5.343,1.3539,6.9881,6.5126,7.7533,75.11,107.05,4.266,22.288,9.2516,16.64,1.3894,1202.97,185.7,9.0348,0.9432,29.44,31.69,220431.3682
7/17/2020,0.6994,1.1438,0.6551,1.255,5.352,1.3572,6.9912,6.5107,7.7538,74.93,107.06,4.263,22.48,9.2712,16.6575,1.3898,1203.86,185.7,9.0241,0.9388,29.46,31.68,223264.2628
7/20/2020,0.7009,1.1442,0.657,1.2658,5.3365,1.3531,6.9829,6.5061,7.7517,74.77,107.21,4.262,22.58,9.2486,16.67,1.3886,1202.26,185.75,8.9752,0.9389,29.45,31.8,226093.5998
7/21/2020,0.7111,1.1495,0.6629,1.2736,5.1936,1.3443,6.98,6.475,7.7507,74.54,106.82,4.26,22.319,9.1262,16.46,1.3845,1194.64,185.75,8.9005,0.934,29.4,31.57,228287.986
7/22/2020,0.7147,1.1587,0.6668,1.2729,5.0973,1.3407,6.9988,6.4234,7.752,74.56,107.18,4.2507,22.256,9.1262,16.455,1.3837,1194.83,185.75,8.8498,0.9288,29.41,31.6,231170.3275
7/23/2020,0.7136,1.1623,0.6659,1.2759,5.1405,1.337,7.0034,6.4035,7.7511,74.81,106.83,4.2574,22.314,9.1544,16.5475,1.3841,1198.91,185.75,8.8326,0.925,29.41,31.69,236617.1598
7/24/2020,0.7094,1.1635,0.6633,1.2791,5.1948,1.3425,7.0168,6.3966,7.7516,74.77,105.79,4.2623,22.363,9.1907,16.6925,1.3832,1203.17,185.75,8.8533,0.9222,29.45,31.61,241365.8539
7/27/2020,0.7134,1.175,0.6683,1.2887,5.1835,1.3383,6.995,6.3343,7.751,74.77,105.29,4.2519,22.013,9.1115,16.4175,1.3792,1195.94,185.7,8.7379,0.9204,29.31,31.48,241365.8594
7/28/2020,0.7161,1.1733,0.6663,1.295,5.1684,1.3364,6.9998,6.3438,7.7501,74.91,105.03,4.2514,21.957,9.0953,16.5425,1.3778,1198.15,185.75,8.7536,0.9169,29.3,31.47,244443.3962
7/29/2020,0.7168,1.177,0.6655,1.2974,5.1483,1.337,7.0014,6.3232,7.75,74.92,105.06,4.2415,22.003,9.0647,16.5,1.3752,1192.98,185.7,8.7534,0.9141,29.26,31.41,248956.5313
7/30/2020,0.7139,1.1791,0.6641,1.3035,5.1824,1.344,7.008,6.3122,7.75,74.88,105.05,4.2375,22.183,9.1302,16.9125,1.3757,1196.3,185.6,8.7473,0.912,29.32,31.37,249057.3434
7/31/2020,0.7159,1.1822,0.6644,1.3133,5.1967,1.3384,6.9744,6.2979,7.75,74.9,105.78,4.2375,22.226,9.0889,17.005,1.3728,1192.68,185.07,8.7487,0.9113,29.34,31.23,257718.9
8/3/2020,0.7107,1.175,0.66,1.3053,5.32,1.3408,6.9799,6.3375,7.7503,75.2,106.11,4.2224,22.574,9.1382,17.1925,1.3764,1194.31,185.07,8.7591,0.9194,29.35,31.21,258448.3499
8/4/2020,0.715,1.1766,0.6611,1.3059,5.3259,1.3366,6.972,6.3315,7.75,75.06,105.87,4.2182,22.746,9.1165,17.3775,1.3749,1194.53,185.5,8.7452,0.9154,29.38,31.05,261904.8407
8/5/2020,0.7216,1.1898,0.6662,1.3141,5.2928,1.3254,6.9353,6.2626,7.7501,74.8,105.44,4.189,22.423,8.9435,17.3175,1.3676,1188.93,185.45,8.6532,0.9053,29.34,31.01,262412.4946
8/6/2020,0.7228,1.1856,0.6661,1.3147,5.3537,1.3285,6.952,6.2848,7.75,74.87,105.52,4.188,22.359,8.9802,17.4575,1.3693,1185.29,185.4,8.6973,0.9101,29.37,31.13,264933.9113
8/7/2020,0.7163,1.1776,0.6607,1.3043,5.4343,1.3393,6.967,6.3241,7.7504,75.04,105.92,4.1881,22.483,9.0623,17.6325,1.3729,1189.25,185.2,8.7518,0.914,29.39,31.2,270354.6373
8/10/2020,0.7162,1.1756,0.6592,1.3082,5.423,1.335,6.9611,6.3334,7.7502,74.91,105.85,4.1952,22.493,9.0288,17.685,1.3729,1186.28,184.7,8.7419,0.9154,29.39,31.11,277343.5511
8/11/2020,0.7155,1.1764,0.6576,1.3077,5.423,1.3296,6.9451,6.3307,7.75,74.61,106.56,4.1928,22.338,8.9875,17.535,1.3724,1184.84,183.95,8.7392,0.9163,29.39,31.1,283889.7653
8/12/2020,0.7167,1.1796,0.6587,1.3047,5.4745,1.325,6.9363,6.3141,7.7505,74.73,106.85,4.1908,22.318,8.9387,17.3975,1.3715,1184.09,182.9,8.6888,0.9109,29.37,31.07,283414.9995
8/13/2020,0.716,1.1818,0.6557,1.3082,5.3835,1.3214,6.944,6.302,7.7503,74.81,106.89,4.19,22.28,8.8831,17.4175,1.3719,1183.25,182.8,8.6839,0.9097,29.43,31.05,283293.0079
8/14/2020,0.7168,1.1833,0.6554,1.3108,5.3881,1.325,6.9501,6.2942,7.7506,74.87,106.49,4.194,22.019,8.8945,17.3475,1.3703,1186.53,183.13,8.6984,0.9091,29.38,31.09,286649.3155
8/17/2020,0.7211,1.1869,0.6547,1.3105,5.4734,1.3202,6.9318,6.2727,7.7503,74.74,105.97,4.1894,22.042,8.8633,17.46,1.3679,1184.17,183.13,8.6918,0.9058,29.38,31.15,293920.7455
8/18/2020,0.7235,1.1928,0.6588,1.3228,5.4845,1.3181,6.9215,6.2406,7.7501,74.62,105.41,4.182,22.18,8.8387,17.3525,1.3647,1184.74,184.23,8.6481,0.9029,29.39,31.16,289550.7506
8/19/2020,0.7234,1.1898,0.6607,1.3191,5.5045,1.3173,6.9192,6.258,7.75,74.85,105.71,4.171,22.046,8.8504,17.18,1.366,1181.06,186.1,8.6574,0.9114,29.37,31.25,291796.8124
8/20/2020,0.7178,1.1862,0.6519,1.319,5.637,1.3177,6.9143,6.2783,7.75,75.01,105.81,4.171,22.148,8.9437,17.275,1.3676,1187.66,184.35,8.706,0.9082,29.42,31.41,296027.271
8/21/2020,0.7156,1.1775,0.6533,1.3098,5.5949,1.3201,6.9179,6.3235,7.7502,74.92,105.88,4.179,22.042,9.0457,17.1275,1.3723,1191.84,184.5,8.7988,0.9131,29.4,31.56,302779.1537
8/24/2020,0.7174,1.1803,0.6536,1.3078,5.601,1.322,6.918,6.3067,7.75,74.17,105.9,4.1739,21.974,8.9953,16.93,1.3696,1189.11,184.9,8.7819,0.9109,29.38,31.48,304688.8268
8/25/2020,0.718,1.1818,0.653,1.3136,5.6046,1.3191,6.9116,6.2978,7.7501,74.2,106.4,4.168,21.961,8.9755,16.8625,1.3693,1188.18,186.4,8.7721,0.9089,29.38,31.44,305491.6117
8/26/2020,0.7222,1.1813,0.66,1.3186,5.6073,1.3145,6.8855,6.3013,7.7502,74.22,106.13,4.166,21.945,8.9201,16.9675,1.3663,1185.6,186.2,8.7389,0.9086,29.34,31.27,307221.1635
8/27/2020,0.726,1.1824,0.6641,1.3229,5.5965,1.3111,6.8925,6.2946,7.7498,73.89,106.42,4.1719,22.115,8.8878,17.0025,1.3656,1185.22,185.9,8.7099,0.9077,29.36,31.28,312059.6588
8/28/2020,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
8/31/2020,0.7388,1.195,0.6753,1.3375,5.4698,1.3034,6.8474,6.2277,7.7501,73.25,105.84,4.163,21.88,8.7043,16.915,1.36,1187.48,185.8,8.6249,0.9012,29.37,31.06,323800.1664
9/1/2020,0.7375,1.1949,0.6766,1.3416,5.3578,1.3043,6.8272,6.2298,7.7499,73,106,4.1427,21.751,8.748,16.63,1.3598,1182.94,185.8,8.6717,0.9072,29.36,31.18,326929.5181
9/2/2020,0.7319,1.184,0.6757,1.3315,5.355,1.3061,6.8375,6.2849,7.7501,73.27,106.15,4.1429,21.832,8.8481,16.8325,1.3629,1189.98,185.2,8.731,0.9107,29.36,31.3,328729.4151
9/3/2020,0.7272,1.1832,0.6707,1.3263,5.3078,1.3131,6.8474,6.2884,7.7501,73.39,106.14,4.145,21.663,8.9253,16.7775,1.3655,1188.04,185.3,8.7494,0.9104,29.35,31.43,334183.5064
9/4/2020,0.7264,1.182,0.6702,1.323,5.2873,1.3095,6.8409,6.295,7.7504,73.29,106.34,4.1454,21.595,8.95,16.6025,1.3667,1190.6,185.05,8.7642,0.9147,29.32,31.41,337931.1097
9/7/2020,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
9/8/2020,0.723,1.1789,0.6632,1.3039,5.351,1.3194,6.8435,6.3119,7.7503,73.78,105.97,4.1655,21.732,9.0929,16.9525,1.3692,1188.69,184.25,8.8122,0.9166,29.25,31.43,354853.9533
9/9/2020,0.7275,1.181,0.6678,1.3011,5.2849,1.3163,6.8308,6.2997,7.7503,73.38,106.23,4.17,21.52,9.0271,16.64,1.3671,1185.12,184.35,8.7628,0.9131,29.29,31.27,357958.2398
9/10/2020,0.7287,1.188,0.6667,1.2846,5.3023,1.3162,6.8335,6.2633,7.75,73.43,106.19,4.162,21.285,8.9975,16.87,1.3667,1184.41,184.7,8.7364,0.9077,29.27,31.31,359613.0626
9/11/2020,0.7277,1.1831,0.6667,1.2788,5.304,1.3183,6.833,6.2879,7.7502,73.45,106.17,4.1494,21.327,9.0548,16.74,1.3678,1186.55,184.45,8.7848,0.9092,29.3,31.26,359953.1067
