Name,United states,Germany,France,Italy,Japan,United Kingdom,Canada,Indian,China
1/10/19,"1,291.9","1,121.3","1,121.3","1,121.3","139,796.5","1,011.1","1,709.2","91,020.8","8,759.1"
1/11/19,"1,289.0","1,123.0","1,123.0","1,123.0","139,735.1","1,005.2","1,708.6","90,842.0","8,698.1"
1/14/19,"1,292.8","1,127.3","1,127.3","1,127.3","140,030.7","1,001.2","1,714.8","91,546.1","8,736.4"
1/15/19,"1,294.4","1,132.2","1,132.2","1,132.2","140,461.8","1,010.7","1,714.3","91,921.8","8,742.4"
1/16/19,"1,292.3","1,134.1","1,134.1","1,134.1","140,660.4","1,004.9","1,712.2","92,018.2","8,728.1"
1/17/19,"1,290.7","1,134.2","1,134.2","1,134.2","140,712.1",999.9,"1,715.7","91,646.1","8,744.1"
1/18/19,"1,284.2","1,129.8","1,129.8","1,129.8","140,831.8",995.0,"1,701.5","91,348.3","8,693.8"
1/21/19,"1,279.6","1,125.8","1,125.8","1,125.8","140,264.2",992.4,"1,700.2","91,121.5","8,688.3"
1/22/19,"1,282.1","1,129.0","1,129.0","1,129.0","140,313.0",989.4,"1,709.9","91,572.4","8,731.2"
1/23/19,"1,279.8","1,124.7","1,124.7","1,124.7","140,310.8",979.8,"1,709.3","91,307.3","8,686.6"
1/24/19,"1,283.7","1,130.7","1,130.7","1,130.7","140,674.3",984.1,"1,712.4","91,360.9","8,721.1"
1/25/19,"1,293.9","1,135.2","1,135.2","1,135.2","141,908.5",982.5,"1,715.6","92,164.5","8,751.3"
1/28/19,"1,302.2","1,138.7","1,138.7","1,138.7","142,292.4",989.8,"1,726.3","92,636.2","8,775.1"
1/29/19,"1,307.6","1,145.5","1,145.5","1,145.5","142,954.4",994.6,"1,735.6","92,979.9","8,801.1"
1/30/19,"1,310.7","1,147.2","1,147.2","1,147.2","143,646.1","1,002.8","1,730.3","93,262.9","8,800.0"
1/31/19,"1,323.3","1,153.2","1,153.2","1,153.2","144,009.3","1,005.9","1,737.8","94,109.5","8,873.1"
2/1/19,"1,318.7","1,149.9","1,149.9","1,149.9","144,232.8","1,007.2","1,727.5","94,006.8","8,882.8"
2/4/19,"1,312.2","1,148.1","1,148.1","1,148.1","144,402.1","1,002.9","1,721.9","94,146.1","8,838.6"
2/5/19,"1,314.2","1,151.8","1,151.8","1,151.8","144,443.7","1,015.6","1,725.7","94,073.7","8,852.5"
2/6/19,"1,312.4","1,153.4","1,153.4","1,153.4","144,127.8","1,012.3","1,729.3","93,908.8","8,840.3"
2/7/19,"1,310.0","1,153.6","1,153.6","1,153.6","143,779.0","1,009.8","1,737.3","93,524.2","8,824.2"
2/8/19,"1,314.9","1,160.7","1,160.7","1,160.7","144,278.5","1,015.8","1,745.5","93,743.9","8,856.8"
2/11/19,"1,306.4","1,158.6","1,158.6","1,158.6","144,226.5","1,015.5","1,738.8","92,963.7","8,857.9"
2/12/19,"1,310.0","1,159.3","1,159.3","1,159.3","144,781.2","1,016.8","1,736.8","92,727.7","8,880.2"
2/13/19,"1,312.8","1,163.1","1,163.1","1,163.1","145,563.2","1,019.1","1,737.3","92,965.3","8,874.0"
2/14/19,"1,311.5","1,163.2","1,163.2","1,163.2","145,197.2","1,026.1","1,746.8","93,239.2","8,880.0"
2/15/19,"1,316.6","1,168.9","1,168.9","1,168.9","145,551.2","1,024.8","1,748.4","93,830.5","8,927.1"
2/18/19,"1,325.5","1,172.3","1,172.3","1,172.3","146,593.7","1,025.3","1,754.6","94,569.4","8,969.8"
2/19/19,"1,334.2","1,177.1","1,177.1","1,177.1","147,503.6","1,023.8","1,769.0","95,186.6","9,028.9"
2/20/19,"1,343.8","1,184.0","1,184.0","1,184.0","148,840.5","1,028.6","1,769.9","95,601.1","9,035.9"
2/21/19,"1,331.3","1,173.2","1,173.2","1,173.2","147,316.1","1,018.8","1,755.0","94,753.4","8,934.0"
2/22/19,"1,329.1","1,172.1","1,172.1","1,172.1","147,198.9","1,017.9","1,752.4","94,598.4","8,929.4"
2/25/19,"1,331.1","1,173.0","1,173.0","1,173.0","147,573.5","1,018.7","1,753.6","94,494.4","8,909.9"
2/26/19,"1,325.1","1,166.6","1,166.6","1,166.6","146,742.6","1,000.9","1,748.7","94,160.0","8,872.0"
2/27/19,"1,322.9","1,162.2","1,162.2","1,162.2","146,697.4",991.9,"1,738.5","94,208.4","8,841.3"
2/28/19,"1,319.2","1,158.5","1,158.5","1,158.5","146,847.8",991.8,"1,737.3","93,826.2","8,820.1"
3/1/19,"1,312.0","1,152.1","1,152.1","1,152.1","146,807.2",990.6,"1,737.2","92,974.6","8,800.3"
3/4/19,"1,285.4","1,135.4","1,135.4","1,135.4","143,765.5",975.9,"1,712.5","91,093.1","8,610.6"
3/5/19,"1,283.8","1,135.6","1,135.6","1,135.6","143,650.8",979.1,"1,713.4","90,495.0","8,606.5"
3/6/19,"1,285.9","1,136.2","1,136.2","1,136.2","143,661.6",977.7,"1,725.6","90,478.8","8,629.3"
3/7/19,"1,285.3","1,144.4","1,144.4","1,144.4","143,355.9",979.8,"1,726.7","90,028.8","8,620.6"
3/8/19,"1,296.8","1,154.3","1,154.3","1,154.3","144,114.3",996.2,"1,742.6","90,945.9","8,722.6"
3/11/19,"1,292.8","1,151.8","1,151.8","1,151.8","143,773.2",987.1,"1,734.7","90,383.9","8,694.7"
3/12/19,"1,297.1","1,150.4","1,150.4","1,150.4","144,465.4",990.5,"1,735.6","90,431.9","8,705.0"
3/13/19,"1,307.0","1,155.6","1,155.6","1,155.6","145,372.0",988.1,"1,740.4","90,846.1","8,768.6"
3/14/19,"1,295.6","1,146.1","1,146.1","1,146.1","144,738.8",975.3,"1,725.1","89,953.3","8,702.2"
3/15/19,"1,303.5","1,150.9","1,150.9","1,150.9","145,438.0",981.8,"1,738.5","90,139.6","8,749.7"
3/18/19,"1,305.6","1,151.6","1,151.6","1,151.6","145,463.4",987.6,"1,742.0","89,518.4","8,763.6"
3/19/19,"1,307.7","1,152.5","1,152.5","1,152.5","145,664.7",986.0,"1,738.3","90,244.4","8,781.3"
3/20/19,"1,303.7","1,148.4","1,148.4","1,148.4","145,271.3",988.5,"1,737.6","89,752.6","8,733.8"
3/21/19,"1,309.6","1,152.8","1,152.8","1,152.8","145,175.7","1,001.8","1,750.9","90,158.7","8,758.7"
3/22/19,"1,311.3","1,162.2","1,162.2","1,162.2","143,947.9",991.9,"1,757.8","90,433.8","8,793.6"
3/25/19,"1,319.6","1,165.4","1,165.4","1,165.4","145,282.4",999.6,"1,770.6","90,951.6","8,856.6"
3/26/19,"1,316.3","1,166.9","1,166.9","1,166.9","145,444.5",996.2,"1,762.7","90,627.9","8,836.2"
3/27/19,"1,309.7","1,164.0","1,164.0","1,164.0","144,558.1",992.9,"1,759.5","90,215.4","8,803.2"
3/28/19,"1,295.2","1,152.8","1,152.8","1,152.8","143,185.3",989.7,"1,738.9","89,564.5","8,715.1"
3/29/19,"1,295.4","1,153.7","1,153.7","1,153.7","143,381.3",994.1,"1,730.6","89,738.8","8,705.4"
4/1/19,"1,293.5","1,152.8","1,152.8","1,152.8","143,837.2",984.0,"1,725.5","89,607.2","8,680.3"
4/2/19,"1,290.3","1,153.0","1,153.0","1,153.0","143,629.7",990.2,"1,722.4","88,688.7","8,672.8"
4/3/19,"1,290.5","1,149.2","1,149.2","1,149.2","143,872.3",980.7,"1,718.9","88,299.0","8,656.6"
4/4/19,"1,283.2","1,144.0","1,144.0","1,144.0","143,161.0",981.0,"1,713.2","88,755.5","8,620.8"
4/5/19,"1,288.5","1,148.0","1,148.0","1,148.0","143,984.3",990.3,"1,723.0","89,199.4","8,656.5"
4/8/19,"1,300.0","1,154.4","1,154.4","1,154.4","144,852.5",996.3,"1,732.2","90,577.5","8,736.4"
4/9/19,"1,303.0","1,155.9","1,155.9","1,155.9","144,795.9",998.7,"1,735.5","90,307.7","8,746.4"
4/10/19,"1,305.5","1,160.3","1,160.3","1,160.3","144,826.6",997.4,"1,740.3","90,221.3","8,769.0"
4/11/19,"1,298.8","1,152.1","1,152.1","1,152.1","144,790.2",992.6,"1,736.2","89,500.3","8,723.7"
4/12/19,"1,294.3","1,144.0","1,144.0","1,144.0","144,922.7",987.9,"1,724.9","89,531.6","8,690.6"
4/15/19,"1,285.7","1,136.8","1,136.8","1,136.8","143,999.2",980.3,"1,718.9","89,250.6","8,621.6"
4/16/19,"1,276.4","1,129.5","1,129.5","1,129.5","142,861.8",977.8,"1,705.2","88,840.3","8,561.0"
4/17/19,"1,275.9","1,128.8","1,128.8","1,128.8","142,895.2",977.7,"1,700.3","88,805.5","8,531.2"
4/18/19,"1,275.7","1,134.6","1,134.6","1,134.6","142,731.7",980.6,"1,705.7","88,463.4","8,553.6"
4/19/19,"1,275.7","1,134.6","1,134.6","1,134.6","142,731.7",980.6,"1,705.7","88,463.4","8,553.6"
4/22/19,"1,275.7","1,133.5","1,133.5","1,133.5","142,782.7",983.0,"1,704.7","88,871.6","8,563.4"
4/23/19,"1,269.5","1,132.8","1,132.8","1,132.8","142,038.0",981.2,"1,702.3","88,373.1","8,530.0"
4/24/19,"1,271.7","1,135.2","1,135.2","1,135.2","142,126.0",981.6,"1,714.7","88,843.8","8,542.3"
4/25/19,"1,280.8","1,149.3","1,149.3","1,149.3","142,745.1",992.3,"1,728.1","89,993.0","8,635.4"
4/26/19,"1,284.2","1,150.5","1,150.5","1,150.5","143,258.9",992.8,"1,729.8","89,913.3","8,653.1"
4/29/19,"1,279.5","1,145.9","1,145.9","1,145.9","143,067.3",990.1,"1,722.3","89,584.2","8,616.9"
4/30/19,"1,282.3","1,144.2","1,144.2","1,144.2","142,816.1",983.6,"1,725.0","89,188.8","8,638.6"
5/1/19,"1,283.8","1,142.1","1,142.1","1,142.1","142,726.4",981.3,"1,722.6","89,293.1","8,648.7"
5/2/19,"1,271.0","1,136.5","1,136.5","1,136.5","141,755.4",975.0,"1,709.9","88,151.5","8,562.1"
5/3/19,"1,278.6","1,142.8","1,142.8","1,142.8","142,232.3",974.6,"1,716.1","88,506.0","8,613.3"
5/6/19,"1,278.6","1,142.1","1,142.1","1,142.1","141,765.6",976.6,"1,720.3","88,730.6","8,650.5"
5/7/19,"1,281.2","1,145.2","1,145.2","1,145.2","141,438.1",981.8,"1,726.2","88,953.7","8,661.3"
5/8/19,"1,285.2","1,147.3","1,147.3","1,147.3","141,596.9",988.8,"1,730.6","89,594.5","8,702.3"
5/9/19,"1,286.1","1,145.3","1,145.3","1,145.3","140,911.5",987.8,"1,734.4","89,946.6","8,773.3"
5/10/19,"1,287.1","1,144.7","1,144.7","1,144.7","141,072.6",987.6,"1,728.9","89,963.4","8,767.5"
5/13/19,"1,295.6","1,152.4","1,152.4","1,152.4","141,388.8",997.7,"1,741.9","91,372.2","8,903.5"
5/14/19,"1,298.4","1,158.1","1,158.1","1,158.1","142,278.6","1,005.2","1,748.8","91,485.3","8,940.3"
5/15/19,"1,299.1","1,159.2","1,159.2","1,159.2","142,231.9","1,009.8","1,747.4","91,375.4","8,927.7"
5/16/19,"1,291.7","1,155.5","1,155.5","1,155.5","142,009.5","1,009.8","1,734.5","90,460.2","8,889.6"
5/17/19,"1,280.8","1,147.7","1,147.7","1,147.7","140,856.0","1,005.8","1,724.0","89,953.8","8,854.8"
5/20/19,"1,276.9","1,143.6","1,143.6","1,143.6","140,415.2","1,002.6","1,714.8","89,050.7","8,828.5"
5/21/19,"1,271.2","1,136.8","1,136.8","1,136.8","140,576.5",994.3,"1,704.9","88,630.2","8,792.0"
5/22/19,"1,273.8","1,142.0","1,142.0","1,142.0","140,525.6","1,006.2","1,707.9","88,742.4","8,793.7"
5/23/19,"1,283.7","1,151.3","1,151.3","1,151.3","140,854.9","1,013.2","1,729.2","89,884.4","8,880.9"
5/24/19,"1,282.5","1,144.7","1,144.7","1,144.7","140,234.9","1,010.5","1,726.4","89,175.4","8,855.7"
5/27/19,"1,282.5","1,145.9","1,145.9","1,145.9","140,478.6","1,011.5","1,724.4","89,149.8","8,845.0"
5/28/19,"1,278.3","1,144.0","1,144.0","1,144.0","140,005.8","1,008.6","1,722.3","89,078.3","8,836.9"
5/29/19,"1,281.7","1,150.2","1,150.2","1,150.2","140,167.6","1,014.7","1,733.7","89,497.6","8,856.1"
5/30/19,"1,281.0","1,151.3","1,151.3","1,151.3","140,693.1","1,017.3","1,730.5","89,503.2","8,844.7"
5/31/19,"1,295.6","1,162.6","1,162.6","1,162.6","140,664.3","1,027.9","1,751.5","90,288.5","8,943.2"
6/3/19,"1,317.1","1,175.8","1,175.8","1,175.8","142,747.3","1,042.8","1,775.0","91,230.6","9,100.6"
6/4/19,"1,324.3","1,178.9","1,178.9","1,178.9","143,436.1","1,044.9","1,778.4","91,710.9","9,153.9"
6/5/19,"1,335.1","1,185.5","1,185.5","1,185.5","144,192.0","1,048.7","1,789.0","92,458.9","9,223.6"
6/6/19,"1,335.5","1,183.7","1,183.7","1,183.7","144,481.1","1,050.5","1,787.5","92,535.1","9,236.9"
6/7/19,"1,340.7","1,182.5","1,182.5","1,182.5","144,823.7","1,050.9","1,780.9","93,128.2","9,272.5"
6/10/19,"1,328.6","1,174.2","1,174.2","1,174.2","144,166.4","1,047.0","1,762.9","92,543.6","9,210.8"
6/11/19,"1,324.3","1,170.5","1,170.5","1,170.5","143,785.9","1,041.2","1,758.9","91,969.3","9,155.8"
6/12/19,"1,332.4","1,176.9","1,176.9","1,176.9","144,513.3","1,047.1","1,769.1","92,398.5","9,215.7"
6/13/19,"1,335.9","1,185.1","1,185.1","1,185.1","144,958.5","1,053.2","1,779.9","92,858.4","9,247.6"
6/14/19,"1,351.3","1,203.8","1,203.8","1,203.8","146,509.3","1,071.7","1,806.4","94,315.5","9,355.5"
6/17/19,"1,341.3","1,194.8","1,194.8","1,194.8","145,765.7","1,068.2","1,797.3","93,760.2","9,288.5"
6/18/19,"1,341.4","1,199.2","1,199.2","1,199.2","145,549.9","1,069.5","1,797.7","93,498.8","9,290.7"
6/19/19,"1,344.1","1,198.4","1,198.4","1,198.4","145,701.7","1,064.1","1,795.7","93,662.7","9,279.2"
6/20/19,"1,379.5","1,221.8","1,221.8","1,221.8","148,351.4","1,086.2","1,822.9","95,802.8","9,450.3"
6/21/19,"1,397.2","1,234.2","1,234.2","1,234.2","150,473.0","1,100.5","1,846.7","97,196.2","9,604.4"
6/24/19,"1,405.7","1,234.2","1,234.2","1,234.2","150,930.0","1,104.7","1,856.3","97,483.5","9,669.7"
6/25/19,"1,431.4","1,257.6","1,257.6","1,257.6","153,095.4","1,125.2","1,886.3","99,271.2","9,848.6"
6/26/19,"1,404.0","1,234.1","1,234.1","1,234.1","151,121.2","1,107.4","1,844.9","97,091.9","9,666.9"
6/27/19,"1,402.5","1,233.7","1,233.7","1,233.7","151,154.4","1,106.4","1,839.5","96,874.2","9,645.0"
6/28/19,"1,409.0","1,237.3","1,237.3","1,237.3","151,805.7","1,107.1","1,841.2","97,259.7","9,677.4"
7/1/19,"1,390.1","1,227.5","1,227.5","1,227.5","150,582.6","1,098.8","1,821.4","95,852.6","9,515.1"
7/2/19,"1,391.1","1,231.6","1,231.6","1,231.6","150,400.3","1,104.6","1,824.9","95,909.4","9,573.5"
7/3/19,"1,413.5","1,252.9","1,252.9","1,252.9","152,332.9","1,125.1","1,849.2","97,395.5","9,730.5"
7/4/19,"1,414.9","1,254.1","1,254.1","1,254.1","152,547.4","1,125.3","1,847.2","96,927.7","9,720.6"
7/5/19,"1,388.7","1,237.4","1,237.4","1,237.4","150,619.9","1,110.2","1,820.0","95,008.0","9,551.1"
7/8/19,"1,400.1","1,248.4","1,248.4","1,248.4","152,155.8","1,118.8","1,833.2","96,132.7","9,631.7"
7/9/19,"1,391.6","1,241.7","1,241.7","1,241.7","151,351.9","1,116.3","1,827.2","95,396.9","9,580.3"
7/10/19,"1,408.3","1,251.7","1,251.7","1,251.7","152,870.9","1,127.1","1,847.1","96,577.7","9,690.0"
7/11/19,"1,413.8","1,256.3","1,256.3","1,256.3","153,158.6","1,127.6","1,850.3","96,798.6","9,707.7"
7/12/19,"1,407.6","1,250.9","1,250.9","1,250.9","152,041.9","1,120.6","1,836.5","96,681.0","9,681.9"
7/15/19,"1,412.4","1,254.1","1,254.1","1,254.1","152,503.9","1,128.8","1,842.5","96,816.5","9,711.2"
7/16/19,"1,409.9","1,256.2","1,256.2","1,256.2","152,644.4","1,135.3","1,837.2","96,872.5","9,695.4"
7/17/19,"1,410.4","1,256.4","1,256.4","1,256.4","152,444.7","1,134.6","1,841.6","97,067.3","9,702.9"
7/18/19,"1,417.5","1,263.5","1,263.5","1,263.5","152,850.7","1,135.4","1,855.6","97,747.3","9,744.4"
7/19/19,"1,439.7","1,282.9","1,282.9","1,282.9","155,113.3","1,151.4","1,882.7","99,061.3","9,900.1"
7/22/19,"1,427.8","1,272.2","1,272.2","1,272.2","153,975.7","1,142.5","1,871.6","98,400.5","9,823.5"
7/23/19,"1,425.6","1,278.5","1,278.5","1,278.5","154,130.4","1,146.2","1,873.2","98,284.6","9,806.9"
7/24/19,"1,427.0","1,280.6","1,280.6","1,280.6","154,203.3","1,141.6","1,873.7","98,436.4","9,810.0"
7/25/19,"1,416.1","1,269.1","1,269.1","1,269.1","153,717.6","1,133.3","1,859.7","97,769.4","9,736.0"
7/26/19,"1,420.4","1,276.6","1,276.6","1,276.6","154,333.6","1,146.7","1,872.6","97,862.0","9,772.2"
7/29/19,"1,419.1","1,274.8","1,274.8","1,274.8","154,428.1","1,160.4","1,868.9","97,538.4","9,780.8"
7/30/19,"1,425.9","1,280.0","1,280.0","1,280.0","154,916.9","1,173.3","1,878.9","98,169.6","9,816.5"
7/31/19,"1,427.6","1,282.2","1,282.2","1,282.2","154,996.2","1,165.9","1,874.6","98,194.0","9,829.4"
8/1/19,"1,406.8","1,272.1","1,272.1","1,272.1","152,194.6","1,157.9","1,858.1","97,151.8","9,709.7"
8/2/19,"1,441.8","1,298.6","1,298.6","1,298.6","153,640.1","1,189.7","1,908.4","100,327.8","10,007.6"
8/5/19,"1,465.3","1,310.0","1,310.0","1,310.0","155,411.7","1,207.0","1,935.8","103,613.3","10,308.8"
8/6/19,"1,465.3","1,309.8","1,309.8","1,309.8","155,880.6","1,204.1","1,937.7","103,776.3","10,305.0"
8/7/19,"1,506.1","1,342.8","1,342.8","1,342.8","159,294.9","1,239.2","2,004.5","106,728.1","10,604.7"
8/8/19,"1,495.8","1,335.4","1,335.4","1,335.4","158,871.1","1,232.7","1,986.1","105,742.1","10,537.6"
8/9/19,"1,497.7","1,337.1","1,337.1","1,337.1","158,239.5","1,239.9","1,983.1","105,997.8","10,562.2"
8/12/19,"1,504.7","1,341.2","1,341.2","1,341.2","158,452.4","1,245.2","1,991.6","106,493.3","10,635.1"
8/13/19,"1,498.4","1,339.3","1,339.3","1,339.3","159,781.9","1,241.3","1,982.6","106,955.8","10,589.0"
8/14/19,"1,513.3","1,357.2","1,357.2","1,357.2","160,109.4","1,253.7","2,013.2","107,862.6","10,617.4"
8/15/19,"1,515.7","1,364.4","1,364.4","1,364.4","160,878.6","1,251.3","2,020.5","108,033.6","10,655.2"
8/16/19,"1,515.3","1,364.5","1,364.5","1,364.5","161,199.9","1,247.8","2,016.0","107,817.6","10,674.3"
8/19/19,"1,496.6","1,348.8","1,348.8","1,348.8","159,380.4","1,233.3","1,988.4","106,890.0","10,542.8"
8/20/19,"1,504.6","1,356.8","1,356.8","1,356.8","159,956.2","1,240.2","2,003.9","107,885.6","10,627.2"
8/21/19,"1,503.3","1,355.1","1,355.1","1,355.1","160,051.0","1,239.2","1,996.8","107,559.4","10,617.8"
8/22/19,"1,502.1","1,355.6","1,355.6","1,355.6","159,915.7","1,226.0","1,998.0","107,866.0","10,644.1"
8/23/19,"1,503.8","1,353.7","1,353.7","1,353.7","159,335.1","1,225.1","1,997.6","107,766.0","10,650.7"
8/26/19,"1,503.8","1,353.1","1,353.1","1,353.1","159,365.2","1,230.4","1,998.5","108,299.9","10,740.9"
8/27/19,"1,533.0","1,380.9","1,380.9","1,380.9","162,362.4","1,248.8","2,033.2","109,586.7","10,986.7"
8/28/19,"1,537.2","1,387.9","1,387.9","1,387.9","162,791.9","1,257.9","2,044.3","110,327.0","11,011.4"
8/29/19,"1,540.2","1,391.8","1,391.8","1,391.8","163,946.6","1,262.1","2,048.6","110,544.0","11,014.7"
8/30/19,"1,528.4","1,387.9","1,387.9","1,387.9","162,232.0","1,255.0","2,030.9","109,139.2","10,920.9"
9/2/19,"1,526.0","1,391.3","1,391.3","1,391.3","162,155.1","1,265.0","2,031.8","108,964.3","10,943.5"
9/3/19,"1,537.9","1,402.8","1,402.8","1,402.8","162,835.2","1,271.6","2,051.3","111,325.0","11,039.5"
9/4/19,"1,546.1","1,401.8","1,401.8","1,401.8","164,188.1","1,268.0","2,053.3","111,510.5","11,060.5"
9/5/19,"1,529.1","1,384.6","1,384.6","1,384.6","163,690.1","1,240.7","2,024.5","109,842.9","10,926.8"
9/6/19,"1,523.7","1,379.2","1,379.2","1,379.2","162,693.1","1,237.4","2,007.9","109,272.1","10,855.3"
9/9/19,"1,509.2","1,364.9","1,364.9","1,364.9","161,725.9","1,222.7","1,985.9","108,213.4","10,758.5"
9/10/19,"1,498.3","1,357.0","1,357.0","1,357.0","160,739.7","1,212.8","1,970.4","107,428.3","10,644.8"
9/11/19,"1,490.7","1,355.5","1,355.5","1,355.5","160,610.1","1,207.5","1,963.1","106,816.2","10,609.9"
9/12/19,"1,515.2","1,373.7","1,373.7","1,373.7","163,467.3","1,228.7","1,999.5","107,787.5","10,740.0"
9/13/19,"1,503.1","1,356.1","1,356.1","1,356.1","162,432.5","1,206.4","1,990.6","106,611.1","10,654.3"
9/16/19,"1,497.2","1,361.4","1,361.4","1,361.4","161,720.1","1,205.5","1,984.8","107,195.8","10,576.2"
9/17/19,"1,502.1","1,359.4","1,359.4","1,359.4","162,534.7","1,203.3","1,992.9","107,820.7","10,655.3"
9/18/19,"1,503.5","1,359.5","1,359.5","1,359.5","162,716.3","1,204.4","1,994.4","107,112.2","10,656.7"
9/19/19,"1,500.7","1,357.3","1,357.3","1,357.3","162,143.1","1,201.6","1,991.7","107,037.4","10,653.0"
9/20/19,"1,501.9","1,363.9","1,363.9","1,363.9","162,040.0","1,201.2","1,992.8","106,563.6","10,648.6"
9/23/19,"1,522.1","1,384.3","1,384.3","1,384.3","163,412.6","1,224.6","2,021.0","107,971.1","10,846.5"
9/24/19,"1,520.7","1,382.8","1,382.8","1,382.8","163,340.6","1,218.8","2,016.6","108,009.9","10,807.7"
9/25/19,"1,528.8","1,395.1","1,395.1","1,395.1","164,676.9","1,235.0","2,029.5","108,598.6","10,890.5"
9/26/19,"1,506.4","1,376.8","1,376.8","1,376.8","162,201.6","1,221.2","1,997.9","106,779.3","10,744.6"
9/27/19,"1,489.9","1,361.0","1,361.0","1,361.0","161,140.1","1,210.1","1,971.7","105,132.9","10,608.5"
9/30/19,"1,485.3","1,362.4","1,362.4","1,362.4","160,523.8","1,205.3","1,966.5","105,261.4","10,602.7"
10/1/19,"1,473.5","1,349.6","1,349.6","1,349.6","158,918.9","1,205.5","1,952.5","104,714.4","10,518.1"
10/2/19,"1,492.6","1,363.7","1,363.7","1,363.7","160,230.6","1,213.1","1,984.4","106,122.0","10,654.8"
10/3/19,"1,517.1","1,381.1","1,381.1","1,381.1","161,859.4","1,223.0","2,021.1","107,518.8","10,829.7"
10/4/19,"1,499.2","1,365.4","1,365.4","1,365.4","160,236.6","1,219.3","1,996.2","106,257.9","10,701.5"
10/7/19,"1,501.3","1,365.4","1,365.4","1,365.4","160,551.2","1,218.5","1,997.4","106,625.4","10,716.5"
10/8/19,"1,505.9","1,374.4","1,374.4","1,374.4","161,269.0","1,232.8","2,006.5","106,952.1","10,736.4"
10/9/19,"1,507.3","1,372.7","1,372.7","1,372.7","161,856.0","1,233.8","2,009.2","107,120.3","10,752.3"
10/10/19,"1,494.8","1,357.2","1,357.2","1,357.2","161,363.6","1,217.0","1,986.1","106,235.4","10,650.8"
10/11/19,"1,479.2","1,340.3","1,340.3","1,340.3","160,613.5","1,166.1","1,952.0","105,058.5","10,503.3"
10/14/19,"1,490.6","1,352.0","1,352.0","1,352.0","161,603.4","1,184.7","1,971.3","106,143.7","10,533.9"
10/15/19,"1,487.8","1,348.0","1,348.0","1,348.0","161,880.1","1,164.4","1,965.4","106,433.5","10,531.8"
10/16/19,"1,485.1","1,343.9","1,343.9","1,343.9","161,616.0","1,159.8","1,960.6","106,099.2","10,547.9"
10/17/19,"1,492.7","1,342.8","1,342.8","1,342.8","162,176.4","1,162.4","1,961.1","106,243.1","10,573.3"
10/18/19,"1,490.0","1,337.6","1,337.6","1,337.6","161,687.4","1,155.0","1,956.7","106,011.6","10,552.9"
10/21/19,"1,491.7","1,338.2","1,338.2","1,338.2","161,918.6","1,148.8","1,954.3","106,169.1","10,543.9"
10/22/19,"1,485.4","1,334.4","1,334.4","1,334.4","161,249.6","1,150.8","1,944.4","105,378.1","10,518.8"
10/23/19,"1,494.5","1,344.4","1,344.4","1,344.4","162,327.2","1,160.1","1,957.1","105,979.9","10,572.2"
10/24/19,"1,496.6","1,347.7","1,347.7","1,347.7","162,398.1","1,164.8","1,958.1","106,300.9","10,581.1"
10/25/19,"1,513.5","1,364.6","1,364.6","1,364.6","164,322.8","1,179.1","1,977.3","107,303.6","10,701.5"
10/28/19,"1,492.4","1,345.4","1,345.4","1,345.4","162,686.5","1,160.8","1,949.8","105,811.1","10,538.3"
10/29/19,"1,486.8","1,337.6","1,337.6","1,337.6","161,810.4","1,152.5","1,944.5","105,325.1","10,502.4"
10/30/19,"1,492.1","1,341.5","1,341.5","1,341.5","162,459.8","1,159.3","1,966.5","105,791.7","10,532.0"
10/31/19,"1,511.0","1,354.3","1,354.3","1,354.3","163,341.2","1,167.7","1,985.9","107,169.8","10,630.1"
11/1/19,"1,508.8","1,350.8","1,350.8","1,350.8","163,176.7","1,165.2","1,983.5","106,851.3","10,618.6"
11/4/19,"1,509.5","1,353.1","1,353.1","1,353.1","163,798.0","1,168.4","1,983.3","106,825.7","10,611.3"
11/5/19,"1,489.0","1,344.5","1,344.5","1,344.5","162,518.9","1,157.1","1,959.2","105,259.4","10,419.8"
11/6/19,"1,486.1","1,341.9","1,341.9","1,341.9","162,016.6","1,154.3","1,958.4","105,483.5","10,400.4"
11/7/19,"1,484.3","1,343.9","1,343.9","1,343.9","162,280.5","1,157.7","1,956.1","105,333.5","10,371.3"
11/8/19,"1,464.2","1,328.5","1,328.5","1,328.5","159,804.6","1,144.4","1,935.0","104,346.3","10,231.5"
11/11/19,"1,458.7","1,322.0","1,322.0","1,322.0","159,151.5","1,133.1","1,927.7","104,242.3","10,220.4"
11/12/19,"1,452.1","1,318.6","1,318.6","1,318.6","158,491.2","1,131.0","1,921.1","103,767.1","10,169.3"
11/13/19,"1,462.9","1,328.8","1,328.8","1,328.8","159,068.4","1,139.4","1,937.5","105,458.6","10,263.7"
11/14/19,"1,466.7","1,333.1","1,333.1","1,333.1","159,241.5","1,140.7","1,944.0","105,549.3","10,296.2"
11/15/19,"1,466.9","1,327.3","1,327.3","1,327.3","159,503.3","1,136.8","1,939.5","105,308.7","10,286.2"
11/18/19,"1,467.7","1,324.5","1,324.5","1,324.5","159,320.7","1,132.0","1,939.4","105,439.6","10,291.3"
11/19/19,"1,468.5","1,325.4","1,325.4","1,325.4","159,319.5","1,135.7","1,942.5","105,308.1","10,314.0"
11/20/19,"1,471.7","1,329.9","1,329.9","1,329.9","159,885.5","1,139.8","1,956.8","105,684.6","10,356.2"
11/21/19,"1,467.1","1,324.5","1,324.5","1,324.5","159,204.2","1,135.2","1,948.0","105,292.0","10,324.5"
